playerid,Overall,Sum_Count
203939,limitations,1
203939,long,1
203939,lot,1
203939,make,1
203939,mark,1
203939,may,1
203939,minor,1
203939,miss,1
203939,mistake,1
203939,more,2
203939,most,1
203939,near,1
203939,needs,1
203939,never,2
203939,new,1
203939,not,2
203939,now,1
203939,occasional,1
203939,of,9
203939,on,5
203939,or,2
203939,patient,1
203939,physical,2
203939,pitchers,1
203939,pitches,1
203939,plays,2
203939,plenty,1
203939,plus,1
203939,power,1
203939,present,2
203939,pressure,1
203939,projection,2
203939,puts,1
203939,question,1
203939,reacts,1
203939,reads,1
203939,remaining,2
203939,right,1
203939,routes,1
203939,see,1
203939,seem,1
203939,seems,1
203939,should,3
203939,shows,1
203939,situations,1
203939,slide,1
203939,some,1
203939,speed,1
203939,stealer,1
203939,still,2
203939,strengths,1
203939,strong,1
203939,swing,2
203939,takes,2
203939,than,1
203939,that,1
203939,the,12
203939,there,2
203939,time,1
203939,to,10
203939,tools,1
203939,trammell,1
203939,understand,1
203939,up,1
203939,use,1
203939,wall,1
203939,well,1
203939,wherever,1
203939,while,1
203939,whole,1
203939,will,2
203939,winds,1
203939,with,3
203939,youd,1
180812,,2
180812,a,1
180812,aboveaverage,2
180812,accurate,1
180812,actions,2
180812,aggressively,2
180812,aggressiveness,1
180812,ahead,1
180812,air,1
180812,and,2
180812,are,1
180812,arm,1
180812,around,1
180812,athleticism,2
180812,average,3
180812,bag,1
180812,barrel,1
180812,baserunner,1
180812,basestealing,1
180812,batting,1
180812,battoba,1
180812,body,2
180812,box,1
180812,bursting,1
180812,can,2
180812,carry,2
180812,clocks,1
180812,compact,1
180812,consistent,1
180812,controlled,1
180812,controls,1
180812,cool,1
180812,deliberate,1
180812,delivery,1
180812,does,2
180812,drive,1
180812,efficiency,1
180812,effort,1
180812,firmness,1
180812,first,1
180812,foot,1
180812,for,1
180812,frame,2
180812,fring,1
180812,fundamentally,1
180812,gaps,1
180812,get,1
180812,gets,1
180812,gloves,1
180812,hands,1
180812,has,1
180812,have,1
180812,he,1
180812,heartbeat,1
180812,himself,1
180812,his,3
180812,hometofirst,1
180812,in,3
180812,increased,1
180812,into,1
180812,inzone,1
180812,it,1
180812,lack,1
180812,lacks,1
180812,ld,1
180812,left,1
180812,length,2
180812,lift,1
180812,limited,1
180812,linear,2
180812,loses,1
180812,low,1
180812,max,1
180812,maximize,1
180812,maximizes,1
180812,mechanical,1
180812,mechanics,1
180812,mild,1
180812,minimal,1
180812,moderate,2
180812,motion,1
180812,moves,2
180812,no,1
180812,of,3
180812,on,2
180812,oppo,1
180812,out,1
180812,path,3
180812,patient,1
180812,picks,1
180812,player,1
180812,positions,1
180812,quick,5
180812,quiet,2
180812,range,1
180812,rates,1
180812,reactions,1
180812,reads,1
180812,release,1
180812,run,1
180812,separationtorque,1
180812,shoot,1
180812,shoulders,2
180812,shown,1
180812,side,1
180812,slow,1
180812,solid,2
180812,some,4
180812,sound,1
180812,speed,1
180812,spots,1
180812,square,3
180812,stance,1
180812,startup,1
180812,step,1
180812,steps,1
180812,stiffness,2
180812,strategically,1
180812,strength,1
180812,stroke,1
180812,sturdy,2
180812,success,1
180812,tail,1
180812,the,7
180812,threat,1
180812,throws,1
180812,tick,1
180812,to,2
180812,transfers,1
180812,translates,1
180812,turn,1
180812,upright,1
180812,utility,1
180812,velocity,1
180812,waggle,1
180812,well,2
180812,wellproportioned,2
180812,when,1
180812,will,1
180812,with,6
180812,work,1
180812,zone,1
183767,,1
183767,a,5
183767,ability,1
183767,aboveaverage,1
183767,accurate,1
183767,agility,2
183767,agressive,1
183767,always,1
183767,and,8
183767,arm,2
183767,athleticism,2
183767,average,1
183767,balls,1
183767,barrel,3
183767,bases,2
183767,bat,1
183767,become,1
183767,belowaverage,1
183767,big,1
183767,body,2
183767,bursts,1
183767,but,3
183767,can,1
183767,carry,1
183767,cf,2
183767,cflf,1
183767,compact,1
183767,conducive,1
183767,contact,1
183767,control,1
183767,deficiencies,1
183767,displays,2
183767,does,2
183767,down,2
183767,emotions,1
183767,field,2
183767,first,2
183767,for,2
183767,frame,4
183767,freight,1
183767,from,1
183767,fun,1
183767,gaps,1
183767,gear,1
183767,grade,1
183767,hands,2
183767,has,1
183767,have,1
183767,he,1
183767,help,1
183767,his,2
183767,home,1
183767,in,7
183767,inconsistent,2
183767,ingame,1
183767,into,1
183767,is,4
183767,lacks,1
183767,leak,1
183767,leverage,2
183767,lf,1
183767,like,1
183767,likely,1
183767,linear,1
183767,lively,1
183767,loose,1
183767,manner,1
183767,maxed,2
183767,midrange,1
183767,mild,1
183767,minimal,2
183767,more,2
183767,muscular,2
183767,natural,1
183767,noise,1
183767,not,2
183767,of,1
183767,on,4
183767,overly,1
183767,passable,1
183767,path,1
183767,pitches,1
183767,play,2
183767,player,1
183767,plays,1
183767,positive,1
183767,power,1
183767,preswing,1
183767,profile,1
183767,projection,2
183767,quick,2
183767,quicktwitch,2
183767,raw,1
183767,reads,1
183767,rf,1
183767,routes,1
183767,run,1
183767,runs,1
183767,second,1
183767,shorten,1
183767,sleeve,1
183767,slight,2
183767,small,2
183767,some,1
183767,sometimes,1
183767,speed,2
183767,step,1
183767,strength,1
183767,swing,4
183767,the,7
183767,these,1
183767,through,1
183767,throws,1
183767,to,2
183767,train,1
183767,up,1
183767,very,1
183767,wears,1
183767,when,1
183767,wild,1
183767,will,3
183767,with,5
183767,zone,1
171148,,6
171148,a,11
171148,ability,3
171148,aboveaverage,4
171148,accuracy,1
171148,accurate,1
171148,action,1
171148,adapts,1
171148,add,2
171148,additional,2
171148,advanced,1
171148,affects,1
171148,agility,3
171148,all,2
171148,allows,1
171148,and,4
171148,angle,1
171148,arm,3
171148,at,1
171148,athlete,1
171148,athletic,1
171148,average,4
171148,ball,3
171148,barrel,1
171148,barreling,1
171148,baserunner,1
171148,basestealing,1
171148,bat,3
171148,behind,4
171148,belowaverage,1
171148,better,2
171148,bit,3
171148,blocking,1
171148,body,1
171148,build,2
171148,business,1
171148,calls,1
171148,can,3
171148,cap,1
171148,carries,1
171148,carryvelo,1
171148,catcher,1
171148,clean,1
171148,compact,1
171148,compromising,2
171148,connects,1
171148,contact,3
171148,continued,1
171148,control,1
171148,decent,1
171148,deep,1
171148,development,1
171148,dish,1
171148,doesnt,1
171148,drive,2
171148,drops,1
171148,ear,1
171148,energetic,1
171148,expect,1
171148,extreme,1
171148,fairly,1
171148,fast,1
171148,field,1
171148,fields,1
171148,first,1
171148,fluid,1
171148,for,3
171148,four,1
171148,frequently,1
171148,fringeaverage,1
171148,front,1
171148,fun,1
171148,game,3
171148,gap,1
171148,get,3
171148,gets,2
171148,go,1
171148,good,5
171148,half,2
171148,hand,1
171148,handles,1
171148,hands,1
171148,have,1
171148,he,1
171148,heartrate,1
171148,heavy,1
171148,high,1
171148,higheffort,2
171148,him,2
171148,himself,1
171148,hits,1
171148,hitter,1
171148,holds,1
171148,home,1
171148,hometofirst,1
171148,improvement,2
171148,in,3
171148,indicates,1
171148,instincts,1
171148,is,1
171148,it,1
171148,lateral,1
171148,launch,1
171148,leadership,1
171148,leaves,1
171148,leverage,1
171148,leveraged,1
171148,lift,1
171148,likes,1
171148,limited,3
171148,limits,1
171148,line,1
171148,linedrive,1
171148,little,1
171148,load,2
171148,long,2
171148,loose,1
171148,loud,1
171148,low,2
171148,lower,2
171148,maturity,1
171148,minimal,1
171148,moderate,1
171148,nab,1
171148,near,1
171148,needs,1
171148,noise,1
171148,not,1
171148,occasion,1
171148,of,6
171148,on,5
171148,open,1
171148,or,1
171148,out,1
171148,over,1
171148,pitchers,1
171148,pitches,2
171148,plate,2
171148,player,2
171148,plays,2
171148,plus,3
171148,pop,1
171148,pops,1
171148,power,4
171148,present,3
171148,presently,1
171148,produces,1
171148,projection,4
171148,pull,1
171148,pure,1
171148,qualities,1
171148,questionable,1
171148,quick,2
171148,quickness,1
171148,raw,3
171148,receiving,1
171148,release,1
171148,room,1
171148,rope,1
171148,run,1
171148,runner,1
171148,runners,1
171148,separation,1
171148,situations,1
171148,skills,2
171148,slight,2
171148,solid,1
171148,speed,3
171148,staff,1
171148,stance,2
171148,starts,1
171148,stomach,2
171148,straight,1
171148,strength,4
171148,strengths,1
171148,stride,1
171148,stroke,1
171148,strong,2
171148,swing,7
171148,swingandmiss,1
171148,tap,1
171148,technique,1
171148,than,1
171148,the,5
171148,third,1
171148,threat,1
171148,through,1
171148,throw,1
171148,timed,1
171148,times,2
171148,to,14
171148,toe,1
171148,toetap,1
171148,ton,1
171148,too,2
171148,transfer,1
171148,turns,1
171148,typical,1
171148,unhinged,1
171148,up,2
171148,uses,1
171148,waggle,1
171148,weaknesses,1
171148,weight,4
171148,well,2
171148,when,1
171148,with,4
171148,without,2
181181,,4
181181,a,1
181181,ability,1
181181,aboveaverage,2
181181,accuracy,1
181181,across,1
181181,advanced,1
181181,aggressive,1
181181,agility,1
181181,all,1
181181,an,1
181181,and,8
181181,arm,2
181181,around,1
181181,at,2
181181,athleticism,4
181181,average,2
181181,averageorbetter,1
181181,back,2
181181,bag,1
181181,ball,1
181181,baseball,1
181181,bat,3
181181,boast,1
181181,body,2
181181,breaks,1
181181,by,1
181181,can,2
181181,clock,1
181181,controls,1
181181,crouch,1
181181,deep,1
181181,demeritte,1
181181,drag,1
181181,drift,1
181181,drive,2
181181,drops,1
181181,due,1
181181,ear,1
181181,easy,1
181181,effort,1
181181,elite,1
181181,extreme,1
181181,field,1
181181,fields,1
181181,filled,2
181181,first,1
181181,flair,1
181181,flashes,1
181181,flattens,1
181181,fluidity,1
181181,fly,1
181181,footwork,1
181181,for,1
181181,four,1
181181,frame,2
181181,full,1
181181,game,2
181181,get,1
181181,ground,1
181181,hands,3
181181,he,1
181181,high,2
181181,hips,1
181181,his,3
181181,hit,1
181181,in,4
181181,inconsistent,1
181181,ingame,1
181181,into,1
181181,it,3
181181,jab,1
181181,lean,2
181181,leftside,1
181181,length,1
181181,let,1
181181,leverage,1
181181,lift,1
181181,limited,1
181181,load,1
181181,loan,1
181181,max,1
181181,minimal,2
181181,mobility,1
181181,moderate,2
181181,move,1
181181,movement,1
181181,muscle,2
181181,muslce,1
181181,of,1
181181,off,1
181181,on,1
181181,open,2
181181,out,4
181181,overall,1
181181,ped,1
181181,physicality,1
181181,picks,1
181181,pitchers,1
181181,plane,1
181181,play,1
181181,plays,2
181181,plus,3
181181,poor,1
181181,potential,1
181181,premium,3
181181,profile,1
181181,projection,2
181181,projects,1
181181,quality,1
181181,quick,2
181181,quickness,1
181181,quicktwitch,4
181181,range,1
181181,raw,2
181181,reads,1
181181,remaining,2
181181,risk,1
