"Name","Team","Age","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","wSB","wRC","wRAA","wOBA","wRC+","playerid"
"John Hicks","Tigers (AAA)","27","218","1.8 %","24.8 %","0.07",".269",".281",".428",".709",".159","4.5",".325","-0.2","23","-2.2",".310","91","12547"
"Marino Campana","- - -","19","219","5.5 %","25.6 %","0.21",".238",".292",".361",".654",".124","3.6",".308","0.2","23","-1.3",".310","95","sa872486"
"Valentin Gamez","Mexican (AAA)","34","141","12.1 %","14.9 %","0.81",".248",".353",".291",".644",".043","1.7",".295","0.2","14","-4.8",".310","74","sa508053"
"Anthony Miller","Indians (A+)","22","214","8.4 %","38.8 %","0.22",".242",".308",".366",".674",".124","0.9",".404","0.0","23","-2.0",".310","92","sa875767"
"Rocky Gale","Padres (AAA)","29","377","6.4 %","14.6 %","0.44",".278",".328",".365",".693",".088","2.7",".321","-0.1","40","-9.9",".310","80","10533"
"Tyler Ladendorf","White Sox (AAA)","29","222","8.1 %","18.0 %","0.45",".250",".324",".350",".674",".100","3.9",".304","0.3","23","-2.3",".310","91","3211"
"Ryan Grotjohn","- - -","22","187","7.0 %","13.9 %","0.50",".256",".317",".348",".665",".091","5.9",".294","-0.6","21","-3.6",".310","86","sa3003964"
"Kyle Barrett","- - -","23","437","7.3 %","17.4 %","0.42",".276",".333",".324",".657",".048","4.8",".339","0.0","44","-3.0",".310","94","sa858028"
"Jerome Pena","- - -","28","120","15.8 %","42.5 %","0.37",".172",".303",".364",".666",".192","3.3",".273","-0.2","12","-4.1",".309","74","sa503393"
"Chris Chinea","Cardinals (A+)","23","511","6.7 %","18.2 %","0.37",".260",".315",".350",".665",".090","1.5",".311","-0.4","51","-3.3",".309","94","sa827344"
"Garrett Benge","Red Sox (A-)","21","221","11.3 %","23.1 %","0.49",".230",".330",".298",".629",".068","3.7",".312","-0.8","23","-0.9",".309","96","sa875340"
"Dalgeli Diaz","Diamondbacks (R)","17","219","6.8 %","25.1 %","0.27",".239",".301",".325",".626",".086","7.9",".315","2.0","23","-4.0",".309","85","sa3002709"
"Adam Moore","Indians (AAA)","33","277","9.0 %","31.4 %","0.29",".238",".313",".369",".682",".131","2.0",".329","-0.1","29","-3.0",".309","91","9362"
"KC Serna","- - -","27","328","6.4 %","18.3 %","0.35",".240",".295",".392",".687",".152","3.6",".272","-1.4","33","-4.5",".309","90","sa598479"
"Michael Cooper","Indians (R)","17","190","8.9 %","17.4 %","0.52",".219",".295",".373",".668",".154","5.4",".252","0.2","22","-4.5",".309","83","sa3004072"
"Ben Paulsen","Twins (AAA)","29","79","6.3 %","20.3 %","0.31",".230",".278",".432",".711",".203","0.5",".255","0.0","8","-0.8",".309","91","9741"
"Jesus Lujano","Brewers (R)","18","238","8.4 %","16.0 %","0.53",".255",".321",".324",".645",".069","9.1",".305","3.4","27","-5.6",".309","83","sa917197"
"Corey Ray","Brewers (A+)","22","503","9.5 %","31.0 %","0.31",".238",".311",".367",".679",".129","6.5",".346","0.7","53","-5.0",".309","91","sa738510"
"Jordan Rodgers","Braves (A)","22","249","4.4 %","19.7 %","0.22",".257",".306",".365",".672",".109","3.4",".317","-1.1","27","-1.4",".309","95","sa3002874"
"Wilson Ramos","- - -","29","45","6.7 %","8.9 %","0.75",".214",".267",".429",".695",".214","0.8",".194","0.0","5","-0.3",".309","92","1433"
"Alberth Martinez","Padres (AA)","26","430","5.8 %","19.1 %","0.30",".241",".296",".387",".683",".147","4.6",".279","0.2","44","-5.4",".309","89","sa550588"
"Quinn Brodey","- - -","21","268","6.7 %","23.5 %","0.29",".253",".302",".355",".657",".102","6.2",".322","0.8","28","-1.2",".309","96","sa829783"
"Michael Brdar","Cardinals (R)","23","98","10.2 %","12.2 %","0.83",".235",".330",".282",".612",".047","2.5",".274","-0.7","10","-1.7",".309","86","sa3004504"
"Darling Cuesto","- - -","19","63","7.9 %","27.0 %","0.29",".228",".302",".316",".617",".088","3.7",".308","-0.2","7","-1.2",".309","84","sa872812"
"J.D. Martinez","- - -","29","26","7.7 %","26.9 %","0.29",".174",".231",".478",".709",".304","1.1",".133","0.0","3","-0.4",".309","91","6184"
"Carlos Mendez","Orioles (R)","19","55","9.1 %","29.1 %","0.31",".213",".327",".255",".583",".043","1.2",".323","0.1","6","-1.0",".309","85","sa917166"
"Jonelvy Molina","Blue Jays (R)","20","80","5.0 %","13.8 %","0.36",".240",".278",".373",".652",".133","1.4",".258","0.0","8","-1.4",".309","86","sa917179"
"Wendell Rijo","- - -","21","228","8.8 %","18.4 %","0.48",".226",".327",".323",".651",".097","4.5",".272","0.0","24","-1.8",".309","92","sa739597"
"Seth Mejias-Brean","- - -","26","466","6.9 %","20.0 %","0.34",".268",".328",".346",".674",".078","4.6",".331","0.0","48","-6.7",".309","88","sa580437"
"Dash Winningham","Mets (A)","21","474","7.8 %","21.9 %","0.36",".237",".304",".369",".672",".131","2.6",".280","-0.4","52","-2.7",".309","95","sa829127"
"Cesar Mendoza","Dodgers (R)","20","87","19.5 %","23.0 %","0.85",".169",".345",".215",".560",".046","3.8",".229","0.3","9","-1.6",".309","85","sa3003401"
"Kevin Torres","Mets (R)","18","129","10.9 %","20.2 %","0.54",".226",".328",".264",".592",".038","3.8",".293","0.2","14","-2.4",".309","85","sa3003261"
"Manny Pazos","- - -","22","145","13.8 %","26.2 %","0.53",".210",".322",".319",".641",".109","4.8",".298","-0.9","17","-2.7",".309","84","sa3004304"
"Collin Cowgill","- - -","31","237","7.6 %","26.2 %","0.29",".242",".301",".400",".701",".158","5.2",".304","-0.6","25","-6.4",".309","79","7250"
"Yerald Martinez","Brewers (R)","21","105","10.5 %","41.0 %","0.26",".213",".295",".404",".699",".191","2.1",".326","-0.9","11","-6.1",".309","64","sa736658"
"Bobby Melley","- - -","23","214","11.7 %","19.2 %","0.61",".239",".332",".321",".652",".082","1.6",".287","0.0","23","-2.0",".309","92","sa827324"
"Raymond Lopez","Royals (R)","18","12","8.3 %","50.0 %","0.17",".182",".250",".455",".705",".273","4.1",".400","0.0","1","-0.3",".309","83","sa917033"
"Kevin Rivera","- - -","21","241","7.5 %","19.5 %","0.38",".250",".304",".364",".668",".114","5.6",".306","-1.3","27","-2.5",".309","91","sa829322"
"Scott Van Slyke","- - -","30","266","9.8 %","24.8 %","0.39",".222",".317",".365",".682",".143","3.9",".281","0.1","28","-6.0",".309","81","4365"
"Desmond Jennings","Mets (AAA)","30","229","8.7 %","18.8 %","0.47",".237",".301",".415",".717",".179","5.9",".259","-0.8","24","-6.2",".309","80","1965"
"Osvaldo Oliva","Angels (R)","19","225","6.7 %","15.6 %","0.43",".259",".314",".298",".611",".039","6.8",".310","1.7","24","-4.3",".309","85","sa917193"
"Ehire Adrianza","- - -","27","59","10.2 %","18.6 %","0.55",".269",".345",".308",".653",".038","2.8",".341","-0.2","6","-0.7",".309","90","8418"
"Yunior Martinez","Rays (R)","18","204","4.9 %","25.5 %","0.19",".265",".312",".307",".619",".042","7.7",".360","1.7","21","-3.9",".309","85","sa917787"
"David Garcia","Rangers (R)","17","222","11.3 %","22.1 %","0.51",".215",".321",".280",".601",".065","4.3",".279","0.5","23","-4.2",".309","85","sa3003197"
"Heber Gomez","- - -","39","156","7.7 %","14.1 %","0.55",".271",".333",".314",".648",".043","3.8",".322","0.4","15","-5.5",".308","73","sa203954"
"Luis Carlos Diaz","Dodgers (R)","17","260","16.9 %","13.8 %","1.22",".172",".342",".217",".559",".045","4.9",".201","-1.6","27","-5.0",".308","85","sa3003249"
"Brandon Bednar","Giants (AA)","25","448","5.8 %","14.1 %","0.41",".280",".326",".350",".676",".071","3.2",".325","-0.3","45","-6.9",".308","87","sa737887"
"Hagen Owenby","Braves (R)","21","158","7.0 %","20.3 %","0.34",".237",".310",".353",".663",".115","2.4",".280","-0.4","18","-4.0",".308","82","sa3003180"
"Tim Tebow","- - -","29","486","8.8 %","25.9 %","0.34",".226",".309",".347",".656",".121","3.3",".299","-0.5","50","-3.3",".308","94","sa323152"
"Michael Russell","Rays (AA)","24","431","6.5 %","19.7 %","0.33",".246",".302",".370",".673",".124","6.8",".293","1.7","43","-3.3",".308","93","sa827159"
"Ronny Rafael","- - -","19","145","12.4 %","35.2 %","0.35",".165",".290",".331",".620",".165","5.4",".235","0.2","15","-2.8",".308","84","sa872754"
"Ricky Eusebio","Mariners (A+)","23","133","6.8 %","25.6 %","0.26",".215",".280",".421",".702",".207","4.8",".265","-0.5","15","-2.5",".308","86","sa875678"
"Reydel Medina","- - -","24","403","5.0 %","30.5 %","0.16",".236",".284",".397",".680",".160","5.6",".321","-1.3","40","-3.0",".308","93","sa830291"
"Jeffrey Baez","- - -","23","327","8.6 %","19.0 %","0.45",".217",".289",".379",".669",".162","5.0",".239","-0.6","33","-2.9",".308","92","sa597088"
"Carlos Rincon","- - -","19","422","7.8 %","37.7 %","0.21",".208",".273",".421",".693",".213","4.5",".285","0.8","45","-6.9",".308","87","sa917319"
"Miguel Mercedes","Athletics (A)","21","493","6.3 %","25.6 %","0.25",".230",".286",".394",".680",".164","1.5",".280","-0.8","52","-5.5",".308","90","sa736689"
"Jose Salas","- - -","20","134","6.7 %","13.4 %","0.50",".246",".323",".297",".620",".051","4.5",".280","-0.1","14","-2.2",".308","84","sa871446"
"Luis Matos","Phillies (R)","17","201","11.4 %","23.9 %","0.48",".230",".327",".270",".597",".040","6.6",".317","-0.1","21","-3.9",".308","84","sa3003378"
"Cody Jones","- - -","24","305","11.8 %","19.0 %","0.62",".236",".334",".320",".655",".085","6.3",".285","1.7","32","-3.6",".308","90","sa829826"
"Matt McPhearson","Diamondbacks (A+)","22","445","6.7 %","19.3 %","0.35",".278",".333",".340",".672",".062","6.8",".351","1.2","48","-8.4",".308","85","sa737783"
"Dillon Dobson","Giants (A+)","23","472","7.4 %","30.9 %","0.24",".234",".294",".402",".696",".168","4.6",".313","0.0","51","-8.9",".308","85","sa875376"
"Aristides Aquino","Reds (AA)","23","504","7.7 %","28.8 %","0.27",".216",".282",".397",".678",".181","6.0",".274","0.6","50","-4.0",".308","93","sa597058"
"Buddy Reed","Padres (A)","22","347","6.6 %","28.0 %","0.24",".234",".290",".396",".685",".161","7.6",".315","-0.9","37","-4.0",".308","90","sa738683"
"Gavin Garay","Mets (R)","20","143","7.0 %","32.9 %","0.21",".246",".308",".354",".662",".108","4.2",".358","0.3","16","-3.6",".308","81","sa3004135"
"Chris Madera","- - -","24","458","9.4 %","16.2 %","0.58",".252",".328",".327",".655",".074","5.6",".298","0.9","48","-4.3",".308","92","sa738486"
"Francisco Ortiz","Rockies (R)","17","222","9.9 %","12.6 %","0.79",".224",".309",".297",".606",".073","3.5",".257","-0.4","23","-4.4",".308","84","sa3003419"
"Nick Banks","Nationals (A)","22","483","6.4 %","18.6 %","0.34",".252",".303",".373",".676",".120","5.6",".300","-0.2","52","-3.2",".308","94","sa873982"
"Luis Santos","Yankees (R)","17","126","7.1 %","13.5 %","0.53",".216",".302",".306",".608",".090","8.1",".253","-0.6","13","-2.5",".308","84","sa3005080"
"Kyle Smith","- - -","23","189","8.5 %","40.7 %","0.21",".187",".280",".392",".672",".205","2.9",".289","-0.4","20","-3.8",".308","84","sa919534"
"Ruben Sosa","- - -","26","306","9.5 %","20.3 %","0.47",".239",".313",".369",".683",".131","8.3",".294","2.0","31","-7.1",".307","83","sa599247"
"Michael Martinez","Indians (AAA)","34","229","5.7 %","15.3 %","0.37",".277",".317",".371",".688",".094","5.5",".330","-0.1","23","-2.8",".307","89","7358"
"James Needy","Marlins (AA)","26","3","0.0 %","33.3 %","0.00",".333",".333",".333",".667",".000","0.1",".500","0.0","0","0.0",".307","92","sa501496"
"Harold Ramirez","Blue Jays (AA)","22","490","6.5 %","13.3 %","0.49",".266",".320",".358",".678",".092","3.5",".296","-0.1","49","-8.0",".307","86","sa660586"
"Luis Perez","Pirates (R)","23","145","13.8 %","17.2 %","0.80",".216",".343",".276",".619",".060","5.3",".266","-0.9","16","-3.8",".307","81","sa830025"
"Raul Juarez","Reds (R)","19","127","4.7 %","17.3 %","0.27",".278",".331",".304",".635",".026","3.0",".337","-0.6","14","-3.2",".307","82","sa872462"
"Mitchell Gunsolus","Red Sox (A)","24","431","16.0 %","32.7 %","0.49",".205",".347",".286",".633",".081","4.6",".332","1.2","46","-3.0",".307","94","sa827150"
"Luis Alejandro Basabe","Diamondbacks (A)","20","201","10.9 %","26.9 %","0.41",".229",".318",".337",".655",".109","4.3",".319","0.0","21","-2.4",".307","90","sa736924"
"Jacob Hannemann","- - -","26","463","8.2 %","24.4 %","0.34",".240",".312",".372",".684",".132","6.9",".313","3.2","48","-9.7",".307","82","15644"
"Fernando Perez","- - -","23","430","6.0 %","23.5 %","0.26",".244",".295",".398",".693",".154","3.4",".294","-1.0","45","-6.7",".307","86","sa657942"
"Wilson Amador","Astros (R)","20","186","4.3 %","23.1 %","0.19",".270",".308",".356",".664",".086","8.2",".351","1.3","21","-4.8",".307","81","sa828306"
"Carlos Martinez","- - -","22","185","8.6 %","10.3 %","0.84",".272",".353",".284",".637",".012","1.6",".306","-0.3","20","-1.3",".307","94","sa737214"
"Kurt Hoekstra","Braves (A)","24","454","7.5 %","21.1 %","0.35",".255",".313",".354",".668",".099","6.3",".324","0.4","49","-3.2",".307","94","sa875296"
"Mason Davis","- - -","24","300","5.0 %","23.7 %","0.21",".252",".306",".354",".660",".102","7.5",".332","1.2","31","-2.3",".307","93","sa829296"
"Frailin Serra","Phillies (R)","19","80","6.3 %","7.5 %","0.83",".264",".316",".292",".608",".028","5.1",".284","-1.0","8","-1.6",".307","84","sa3003406"
"Ulrich Bojarski","Tigers (R)","18","124","5.6 %","28.2 %","0.20",".225",".298",".333",".632",".108","5.8",".316","0.2","13","-2.3",".307","85","sa3004381"
"Chadwick Tromp","- - -","22","261","8.4 %","14.6 %","0.58",".259",".327",".328",".655",".069","1.9",".301","0.2","26","-2.3",".307","92","sa746793"
"Ricardo Andujar","Orioles (A+)","24","267","6.0 %","20.2 %","0.30",".250",".315",".347",".663",".097","6.0",".315","-0.6","28","-3.1",".307","90","sa658092"
"Casey Schroeder","White Sox (A)","23","151","7.3 %","31.1 %","0.23",".201",".282",".388",".670",".187","4.4",".277","0.0","16","-1.1",".307","94","sa658541"
"Jake Yacinich","- - -","24","381","5.8 %","24.1 %","0.24",".263",".315",".370",".685",".107","7.0",".343","-0.2","41","-7.8",".307","84","sa829135"
"Phil Caulfield","Nationals (R)","22","65","10.8 %","18.5 %","0.58",".250",".338",".268",".606",".018","4.5",".311","0.4","7","-1.2",".307","85","sa3004886"
"Frankeny Fernandez","- - -","20","191","11.5 %","19.9 %","0.58",".241",".335",".301",".636",".060","4.0",".305","-1.2","21","-4.7",".307","82","sa828303"
"Junnell Ledezma","- - -","21","117","8.5 %","24.8 %","0.34",".250",".325",".308",".632",".058","2.7",".333","-0.4","12","-0.8",".307","93","sa735849"
"Oscar Rojas","Rays (A-)","20","245","5.3 %","18.8 %","0.28",".259",".302",".348",".650",".089","5.7",".309","-0.9","25","-1.4",".307","95","sa735873"
"Nick Sciortino","- - -","21","118","14.4 %","31.4 %","0.46",".200",".316",".310",".626",".110","2.0",".283","-0.4","12","-0.8",".307","94","sa857749"
"Adonis Garcia","- - -","32","27","0.0 %","7.4 %","0.00",".280",".296",".400",".696",".120","5.3",".292","0.2","3","-0.3",".307","90","13777"
"Luis Mieses","White Sox (R)","17","263","3.8 %","16.0 %","0.24",".263",".302",".320",".621",".057","4.8",".316","0.1","27","-5.4",".307","84","sa3003274"
"Israel Nunez","- - -","31","95","6.3 %","13.7 %","0.46",".250",".300",".369",".669",".119","1.3",".275","0.1","9","-3.5",".307","72","sa392885"
"Brian O'Grady","- - -","25","271","15.1 %","26.6 %","0.57",".185",".313",".347",".660",".162","6.4",".228","1.2","26","-2.4",".307","92","sa829143"
"Cooper Goldby","Athletics (R)","22","68","14.7 %","35.3 %","0.42",".189",".358",".208",".566",".019","2.0",".345","0.0","8","-1.8",".307","81","sa738676"
"Kean Wong","- - -","22","466","7.9 %","18.7 %","0.43",".261",".322",".348",".670",".088","4.0",".316","-0.3","47","-5.7",".306","89","sa737841"
"Jonathan Guzman","- - -","17","191","7.9 %","15.7 %","0.50",".246",".305",".326",".631",".080","5.6",".287","0.1","20","-3.4",".306","86","sa917127"
"Alec Keller","Nationals (AA)","25","311","5.8 %","19.3 %","0.30",".264",".316",".354",".670",".090","5.9",".324","0.9","31","-5.3",".306","85","sa829219"
"Angel Lopez Alvarez","Indians (R)","20","82","11.0 %","24.4 %","0.45",".194",".280",".389",".669",".194","4.9",".235","0.0","9","-2.1",".306","81","sa3004167"
"Yeffry De Aza","Mets (R)","20","56","14.3 %","28.6 %","0.50",".217",".345",".261",".606",".043","5.0",".333","0.4","6","-1.5",".306","80","sa828866"
"Trey Cabbage","- - -","20","239","10.9 %","30.5 %","0.36",".227",".310",".351",".660",".123","3.5",".324","-0.6","26","-3.6",".306","86","sa875022"
"Jose Quero","- - -","18","208","6.7 %","20.7 %","0.33",".232",".288",".358",".646",".126","2.4",".266","-0.5","21","-3.9",".306","84","sa917017"
"Ashley Graeter","Rockies (AA)","27","380","6.1 %","18.4 %","0.33",".247",".301",".388",".688",".141","4.1",".283","-0.2","38","-6.6",".306","85","sa660832"
"Donald Lutz","Mexican (AAA)","28","45","11.1 %","28.9 %","0.38",".289",".378",".316",".694",".026","5.3",".423","0.0","4","-1.7",".306","71","10154"
"Josh Rodriguez","Mets (AAA)","32","381","7.1 %","24.9 %","0.28",".241",".299",".395",".694",".153","3.9",".298","-0.2","39","-11.2",".306","78","5716"
"Ryan Walker","- - -","25","439","11.6 %","19.4 %","0.60",".232",".326",".322",".648",".090","6.4",".287","0.8","43","-4.2",".306","91","sa738172"
"Yovanny Cuevas","Cubs (R)","18","93","9.7 %","16.1 %","0.60",".235",".312",".333",".645",".099","8.0",".279","0.8","10","-2.5",".306","81","sa872518"
"Aaron Stroosma","Mariners (A-)","23","87","12.6 %","29.9 %","0.42",".213",".322",".307",".629",".093","7.1",".313","0.5","10","-1.4",".306","87","sa3004783"
"Ashford Fulmer","Giants (A)","24","287","9.8 %","18.8 %","0.52",".236",".326",".320",".646",".084","6.2",".296","1.3","31","-2.3",".306","93","sa875893"
"Angel Medina","Royals (R)","18","164","3.0 %","30.5 %","0.10",".255",".280",".395",".675",".140","6.6",".358","-0.4","18","-4.3",".306","81","sa917024"
"Anthony Concepcion","Braves (A)","22","338","9.8 %","23.1 %","0.42",".228",".321",".329",".650",".100","6.8",".289","1.1","36","-2.7",".306","93","sa872502"
"Taylor Walls","Rays (A-)","20","197","14.7 %","26.9 %","0.55",".213",".330",".287",".617",".073","3.6",".301","-0.6","20","-1.3",".306","94","sa915802"
"Derrik Gibson","Rockies (AAA)","27","422","8.1 %","20.6 %","0.39",".242",".306",".388",".695",".146","7.4",".298","1.4","43","-12.5",".306","77","sa456041"
"Andrew Stevenson","- - -","23","422","7.1 %","21.6 %","0.33",".272",".326",".344",".671",".072","6.3",".351","0.5","42","-6.0",".306","87","17932"
"Juan Martinez","Reds (R)","18","164","7.9 %","26.2 %","0.30",".220",".323",".305",".628",".085","5.7",".313","-0.1","18","-4.4",".306","81","sa917056"
"Jared Young","Cubs (A-)","21","153","7.2 %","19.0 %","0.38",".257",".311",".336",".647",".079","6.7",".318","0.4","17","-2.5",".306","87","sa3004937"
"Brock Stassi","- - -","27","203","9.4 %","20.7 %","0.45",".251",".325",".341",".666",".089","1.1",".301","-0.1","20","-2.8",".306","88","12244"
"Raul Beracierta","Mets (R)","18","176","6.3 %","23.9 %","0.26",".253",".307",".321",".628",".068","2.2",".333","-1.0","18","-3.5",".306","84","sa917116"
"Zacrey Law","Rays (A-)","20","257","4.7 %","14.8 %","0.32",".241",".304",".332",".635",".091","2.6",".273","-0.6","26","-1.7",".306","94","sa829413"
